id,imdb_id,title,original_title,original_language,release_date,release_year,runtime,budget,revenue,profit,popularity,vote_average,vote_count,ratings,status
135536                                                                                              ,tt0057942,Chi lavora è perduto,Chi lavora è perduto,it,1963-12-05,1963.0,,0.0,0.0,0.0,0.423327,4.5,3.0,,Released
115162                                                                                              ,tt0056921,Chair de poule,Chair de poule,fr,1963-11-13,1963.0,107.0,0.0,0.0,0.0,1.358261,6.1,4.0,,Released
266                                                                                                 ,tt0057345,Contempt,Le Mépris,fr,1963-10-21,1963.0,103.0,900000.0,528428.0,-371572.0,7.543337,7.5,138.0,,Released
2593                                                                                                ,tt0057058,The Fire Within,Le Feu Follet,fr,1963-10-14,1963.0,108.0,0.0,0.0,0.0,2.441347,7.4,38.0,,Released
111752                                                                                              ,tt0058323,Man in the Middle,Man in the Middle,en,1963-10-01,1963.0,93.0,0.0,0.0,0.0,0.446482,6.6,5.0,,Released
169788                                                                                              ,tt0057688,Wives and Lovers,Wives and Lovers,en,1963-08-29,1963.0,104.0,0.0,0.0,0.0,0.079382,8.0,1.0,,Released
27636                                                                                               ,tt0057078,The Whip and the Body,La frusta e il corpo,en,1963-08-29,1963.0,87.0,66500.0,0.0,-66500.0,2.227007,6.2,25.0,,Released
26484                                                                                               ,tt0056860,Beach Party,Beach Party,en,1963-08-07,1963.0,101.0,0.0,0.0,0.0,0.816475,6.8,14.0,,Released
130638                                                                                              ,tt0179850,Hitler - Never Heard of Him,Hitler connais pas,fr,1963-07-25,1963.0,95.0,0.0,0.0,0.0,0.113331,8.5,2.0,,Released
27858                                                                                               ,tt0057393,PT 109,PT 109,en,1963-06-19,1963.0,140.0,0.0,0.0,0.0,1.256573,6.0,3.0,,Released
108003                                                                                              ,tt0056897,Call Me Bwana,Call Me Bwana,en,1963-06-14,1963.0,102.0,0.0,0.0,0.0,0.094405,7.0,1.0,,Released
110568                                                                                              ,tt0057189,Island of Love,Island of Love,en,1963-06-12,1963.0,113.0,0.0,0.0,0.0,0.122088,7.5,1.0,,Released
2690                                                                                                ,tt0057187,Irma la Douce,Irma la Douce,en,1963-06-04,1963.0,135.0,0.0,0.0,0.0,5.967967,7.1,74.0,,Released
27759                                                                                               ,tt0056800,55 Days at Peking,55 Days at Peking,en,1963-05-06,1963.0,154.0,17000000.0,10000000.0,-7000000.0,2.972529,6.5,38.0,,Released
1849                                                                                                ,tt0057362,Nine Hours to Rama,Nine Hours to Rama,en,1963-04-30,1963.0,119.0,0.0,0.0,0.0,0.56799,0.0,0.0,,Released
129009                                                                                              ,tt0057262,Love Is a Ball,Love Is a Ball,en,1963-04-24,1963.0,111.0,0.0,0.0,0.0,0.875177,4.0,1.0,,Released
107248                                                                                              ,tt0057248,The Love Eterne,Liang Shan Bo yu Zhu Ying Tai,zh,1963-04-02,1963.0,122.0,0.0,0.0,0.0,0.499419,7.0,2.0,,Released
1040                                                                                                ,tt0057091,The Leopard,Il gattopardo,it,1963-03-28,1963.0,185.0,0.0,0.0,0.0,4.540383,7.8,133.0,,Released
118716                                                                                              ,tt0055893,The Day Mars Invaded Earth,The Day Mars Invaded Earth,en,1963-02-14,1963.0,70.0,0.0,0.0,0.0,0.469209,5.4,5.0,,Released
27197                                                                                               ,tt0057710,An Actor's Revenge,雪之丞変化,ja,1963-01-13,1963.0,113.0,0.0,0.0,0.0,1.616275,6.6,11.0,,Released
127148                                                                                              ,tt0284060,Dog Star Man: Part II,Dog Star Man: Part II,en,1963-01-09,1963.0,7.0,0.0,0.0,0.0,0.666932,7.3,13.0,,Released
27862                                                                                               ,tt0057694,Walking the Streets of Moscow,Ya Shagayu po Moskve,ru,1963-01-01,1963.0,78.0,0.0,0.0,0.0,2.094777,7.0,12.0,,Released
109667                                                                                              ,tt0055892,David and Lisa,David and Lisa,en,1962-12-26,1962.0,95.0,185000.0,0.0,-185000.0,1.776281,6.7,12.0,,Released
166888                                                                                              ,tt0056468,The Condemned of Altona,I sequestrati di Altona,it,1962-10-30,1962.0,114.0,0.0,0.0,0.0,0.524034,9.0,1.0,,Released
1626                                                                                                ,tt0056663,Vivre Sa Vie,Vivre sa vie: film en douze tableaux,fr,1962-09-20,1962.0,85.0,64000.0,24517.0,-39483.0,11.30591,7.6,105.0,,Released
107081                                                                                              ,tt0055937,I due della legione,I due della legione,it,1962-08-16,1962.0,97.0,0.0,0.0,0.0,0.052494,0.0,0.0,,Released
1680                                                                                                ,tt0056142,King Kong vs. Godzilla,Kingu Kongu tai Gojira,ja,1962-08-11,1962.0,98.0,0.0,0.0,0.0,2.894775,6.0,48.0,,Released
114046                                                                                              ,tt0056580,The Three Stooges in Orbit,The Three Stooges in Orbit,en,1962-07-04,1962.0,90.0,450000.0,0.0,-450000.0,0.445183,6.0,3.0,,Released
256                                                                                                 ,tt1180329,Antoine and Colette,Antoine et Colette,fr,1962-06-22,1962.0,29.0,0.0,0.0,0.0,1.673854,7.1,22.0,,Released
1162                                                                                                ,tt0056241,The Miracle Worker,The Miracle Worker,en,1962-05-22,1962.0,106.0,500000.0,2500000.0,2000000.0,4.368765,7.5,65.0,,Released
27699                                                                                               ,tt0056040,The Awful Dr. Orlof,Gritos en la noche,es,1962-05-14,1962.0,90.0,0.0,0.0,0.0,0.918733,6.1,9.0,,Released
144728                                                                                              ,tt0056628,"The Stars Will Tell, Inspector Palmu","Tähdet kertovat, komisario Palmu",fi,1962-04-21,1962.0,95.0,0.0,0.0,0.0,0.403282,7.3,3.0,,Released
26643                                                                                               ,tt0056211,The Magic Sword,The Magic Sword,en,1962-04-01,1962.0,80.0,0.0,0.0,0.0,1.362469,4.2,9.0,,Released
171075                                                                                              ,tt0055875,Crooks Anonymous,Crooks Anonymous,en,1962-03-31,1962.0,88.0,0.0,0.0,0.0,0.530474,7.4,7.0,,Released
144326                                                                                              ,tt0056447,Satan Never Sleeps,Satan Never Sleeps,en,1962-03-23,1962.0,125.0,0.0,0.0,0.0,0.670369,5.6,4.0,,Released
27523                                                                                               ,tt0055399,Salvatore Giuliano,Salvatore Giuliano,it,1962-02-28,1962.0,123.0,0.0,0.0,0.0,1.306016,6.4,11.0,,Released
113739                                                                                              ,tt0056415,Ring of Terror,Ring of Terror,en,1962-02-01,1962.0,71.0,0.0,0.0,0.0,0.450432,1.2,5.0,,Released
1628                                                                                                ,tt0055032,Jules and Jim,Jules et Jim,fr,1962-01-23,1962.0,105.0,0.0,0.0,0.0,5.979791,7.6,163.0,,Released
101281                                                                                              ,tt0054651,Bachelor Flat,Bachelor Flat,en,1962-01-12,1962.0,91.0,0.0,0.0,0.0,0.002579,0.0,0.0,,Released
128960                                                                                              ,tt0054854,The Substitute,Surogat,en,1961-12-31,1961.0,10.0,0.0,0.0,0.0,0.794976,6.4,8.0,,Released
248                                                                                                 ,tt0055312,Pocketful of Miracles,Pocketful of Miracles,en,1961-12-18,1961.0,136.0,2900000.0,5000000.0,2100000.0,2.649605,7.3,25.0,,Released
27717                                                                                               ,tt0055294,The Phantom Planet,The Phantom Planet,en,1961-12-13,1961.0,82.0,0.0,0.0,0.0,0.99943,4.4,14.0,,Released
107928                                                                                              ,tt0055266,Gold of Rome,L'oro di Roma,it,1961-11-26,1961.0,92.0,0.0,0.0,0.0,0.143037,6.0,1.0,,Released
157174                                                                                              ,tt0055114,Samson and the Seven Miracles of the World,Maciste alla corte del Gran Khan,it,1961-10-31,1961.0,80.0,0.0,0.0,0.0,0.170727,5.5,1.0,,Released
115531                                                                                              ,tt0054561,The Power and the Glory,The Power and the Glory,en,1961-10-29,1961.0,90.0,0.0,0.0,0.0,0.162939,0.0,0.0,,Released
172747                                                                                              ,tt0055264,Duel of Champions,Orazi e Curiazi,it,1961-10-19,1961.0,85.0,0.0,0.0,0.0,0.032796,0.0,0.0,,Released
1725                                                                                                ,tt0055614,West Side Story,West Side Story,en,1961-10-18,1961.0,152.0,6000000.0,43656822.0,37656822.0,8.389903,7.0,399.0,,Released
164                                                                                                 ,tt0054698,Breakfast at Tiffany's,Breakfast at Tiffany's,en,1961-10-05,1961.0,110.0,2500000.0,9500000.0,7000000.0,10.879289,7.6,1082.0,,Released
105470                                                                                              ,tt0054845,Immortal Love,Eien no hito,ja,1961-09-16,1961.0,103.0,0.0,0.0,0.0,0.223258,8.0,2.0,,Released
171861                                                                                              ,tt0054881,The Flight That Disappeared,The Flight That Disappeared,en,1961-09-01,1961.0,71.0,0.0,0.0,0.0,1.111761,4.8,5.0,,Released
2160                                                                                                ,tt0055608,Voyage to the Bottom of the Sea,Voyage to the Bottom of the Sea,en,1961-07-12,1961.0,105.0,1580000.0,7000000.0,5420000.0,3.013584,5.4,35.0,,Released
153652                                                                                              ,tt0055146,The Mark,The Mark,en,1961-06-07,1961.0,127.0,0.0,0.0,0.0,0.740787,6.0,2.0,,Released
131836                                                                                              ,tt0054426,The Long Absence,Une aussi longue absence,en,1961-05-17,1961.0,85.0,0.0,0.0,0.0,0.767638,5.7,6.0,,Released
142979                                                                                              ,tt0053707,The Joy of Living,Che gioia vivere,it,1961-05-11,1961.0,132.0,0.0,0.0,0.0,0.62512,6.2,3.0,,Released
119593                                                                                              ,tt0054873,A Fever In The Blood,A Fever In The Blood,en,1961-01-28,1961.0,117.0,0.0,0.0,0.0,1.210849,6.0,1.0,,Released
25767                                                                                               ,tt0053877,The Grass Is Greener,The Grass Is Greener,en,1960-12-23,1960.0,104.0,0.0,6000000.0,6000000.0,4.074783,5.5,24.0,,Released
168408                                                                                              ,tt0053800,Esther and the King,Esther and the King,en,1960-11-18,1960.0,109.0,0.0,0.0,0.0,1.813569,5.5,2.0,,Released
2546                                                                                                ,tt0054494,Zazie dans le métro,Zazie dans le métro,fr,1960-10-28,1960.0,89.0,0.0,0.0,0.0,3.297004,6.6,29.0,,Released
114242                                                                                              ,tt0163624,Faust,Faust,de,1960-09-30,1960.0,128.0,0.0,0.0,0.0,0.764101,7.2,6.0,,Released
114875                                                                                              ,tt0053750,The Dark at the Top of the Stairs,The Dark at the Top of the Stairs,en,1960-09-28,1960.0,124.0,0.0,0.0,0.0,0.254794,7.0,1.0,,Released
2134                                                                                                ,tt0054387,The Time Machine,The Time Machine,en,1960-08-17,1960.0,103.0,750000.0,0.0,-750000.0,12.054356,7.5,217.0,,Released
111718                                                                                              ,tt0054366,The Sun's Burial,Taiyô no hakaba,ja,1960-08-09,1960.0,87.0,0.0,0.0,0.0,0.733474,6.6,5.0,,Released
108063                                                                                              ,tt0054229,Atomic War Bride,Rat,hr,1960-07-23,1960.0,84.0,0.0,0.0,0.0,0.111429,5.0,2.0,,Released
1908                                                                                                ,tt0053946,Inherit the Wind,Inherit the Wind,en,1960-06-24,1960.0,128.0,0.0,0.0,0.0,6.302173,7.6,93.0,,Released
102165                                                                                              ,tt0054095,The Mountain Road,The Mountain Road,en,1960-06-15,1960.0,102.0,0.0,0.0,0.0,0.223814,7.0,1.0,,Released
284                                                                                                 ,tt0053604,The Apartment,The Apartment,en,1960-06-15,1960.0,125.0,3000000.0,25000000.0,22000000.0,11.994281,8.1,498.0,,Released
122019                                                                                              ,tt0054042,Macario,Macario,es,1960-05-09,1960.0,91.0,0.0,0.0,0.0,0.837614,7.3,9.0,,Released
172535                                                                                              ,tt0054403,The Trials of Oscar Wilde,The Trials of Oscar Wilde,en,1960-05-01,1960.0,130.0,0.0,0.0,0.0,2.011489,6.3,7.0,,Released
105406                                                                                              ,tt0054473,Who Was That Lady?,Who Was That Lady?,en,1960-04-15,1960.0,115.0,0.0,0.0,0.0,0.857156,6.5,6.0,,Released
121455                                                                                              ,tt0054495,Bad Luck,Zezowate szczęście,pl,1960-04-04,1960.0,107.0,0.0,0.0,0.0,0.409878,5.1,4.0,,Released
1941                                                                                                ,tt0053804,Exodus,Exodus,en,1960-03-27,1960.0,208.0,4000000.0,21750000.0,17750000.0,7.819581,6.9,39.0,,Released
269                                                                                                 ,tt0053472,Breathless,À bout de souffle,fr,1960-03-16,1960.0,90.0,0.0,0.0,0.0,8.200586,7.7,322.0,,Released
156917                                                                                              ,tt0054169,Pekka ja Pätkä neekereinä,Pekka ja Pätkä neekereinä,fi,1960-03-11,1960.0,,0.0,0.0,0.0,0.001177,0.0,0.0,,Released
1673                                                                                                ,tt0053729,Comanche Station,Comanche Station,en,1960-03-01,1960.0,73.0,0.0,0.0,0.0,3.65779,6.2,24.0,,Released
162320                                                                                              ,tt0208683,Love Exists,L'amour existe,fr,1960-02-11,1960.0,21.0,0.0,0.0,0.0,0.038029,5.0,1.0,,Released
133                                                                                                 ,tt0054205,Primary,Primary,en,1960-01-01,1960.0,60.0,0.0,0.0,0.0,0.380635,7.0,6.0,,Released
1789                                                                                                ,tt0052837,The Gazebo,The Gazebo,en,1959-12-16,1959.0,100.0,0.0,0.0,0.0,1.527735,8.7,3.0,,Released
125229                                                                                              ,tt0199580,Samurai Vendetta,薄桜記,ja,1959-11-22,1959.0,109.0,0.0,0.0,0.0,0.11533,6.5,2.0,,Released
126781                                                                                              ,tt0052990,The Last Angry Man,The Last Angry Man,en,1959-10-22,1959.0,100.0,0.0,0.0,0.0,0.099822,7.0,1.0,,Released
1566                                                                                                ,tt0052654,The Bridge,Die Brücke,de,1959-10-21,1959.0,103.0,0.0,0.0,0.0,2.288764,7.6,34.0,,Released
126919                                                                                              ,tt0053247,The Scapegoat,The Scapegoat,en,1959-08-06,1959.0,91.0,0.0,0.0,0.0,0.759452,8.0,2.0,,Released
106017                                                                                              ,tt0052563,The Angry Hills,The Angry Hills,en,1959-07-29,1959.0,105.0,0.0,0.0,0.0,0.655088,4.0,2.0,,Released
130980                                                                                              ,tt0052897,Holiday For Lovers,Holiday For Lovers,en,1959-07-24,1959.0,103.0,0.0,0.0,0.0,0.003233,0.0,0.0,,Released
213                                                                                                 ,tt0053125,North by Northwest,North by Northwest,en,1959-07-07,1959.0,136.0,4000000.0,13275000.0,9275000.0,12.410427,7.8,1062.0,,Released
127186                                                                                              ,tt0053213,The Rebel Set,The Rebel Set,en,1959-06-28,1959.0,72.0,0.0,0.0,0.0,0.638911,2.0,5.0,,Released
1940                                                                                                ,tt0053182,Porgy and Bess,Porgy and Bess,en,1959-06-24,1959.0,138.0,7000000.0,0.0,-7000000.0,1.678935,5.7,6.0,,Released
111031                                                                                              ,tt0053245,Say One for Me,Say One for Me,en,1959-06-19,1959.0,120.0,0.0,0.0,0.0,0.235525,0.0,0.0,,Released
147                                                                                                 ,tt0053198,The 400 Blows,Les Quatre Cents Coups,fr,1959-05-04,1959.0,99.0,0.0,0.0,0.0,7.268688,8.0,363.0,,Released
239                                                                                                 ,tt0053291,Some Like It Hot,Some Like It Hot,en,1959-03-18,1959.0,122.0,2883848.0,25000000.0,22116152.0,11.845107,8.0,835.0,,Released
2576                                                                                                ,tt0052738,The Diary of Anne Frank,The Diary of Anne Frank,en,1959-03-18,1959.0,180.0,3000000.0,0.0,-3000000.0,5.733434,7.3,79.0,,Released
2363                                                                                                ,tt0052708,Les Cousins,Les Cousins,fr,1959-03-11,1959.0,112.0,0.0,0.0,0.0,2.605844,6.6,16.0,,Released
27644                                                                                               ,tt0053220,Ride Lonesome,Ride Lonesome,en,1959-02-15,1959.0,73.0,0.0,0.0,0.0,1.648486,6.0,29.0,,Released
117863                                                                                              ,tt0053274,The Overcoat,Shinel,en,1959-02-02,1959.0,75.0,0.0,0.0,0.0,0.057513,6.0,1.0,,Released
144886                                                                                              ,tt0378717,Schwechater,Schwechater,en,1958-12-31,1958.0,1.0,0.0,0.0,0.0,0.917896,5.3,12.0,,Released
1059                                                                                                ,tt0051808,The Hidden Fortress,隠し砦の三悪人,ja,1958-12-28,1958.0,139.0,0.0,0.0,0.0,5.624255,8.0,117.0,,Released
2006                                                                                                ,tt0051406,"Bell, Book and Candle","Bell, Book and Candle",en,1958-12-25,1958.0,106.0,0.0,0.0,0.0,6.441891,6.4,37.0,,Released
1377                                                                                                ,tt0051745,Houseboat,Houseboat,en,1958-11-19,1958.0,110.0,0.0,0.0,0.0,2.266744,6.8,25.0,,Released
170477                                                                                              ,tt0051362,Anna Lucasta,Anna Lucasta,en,1958-11-01,1958.0,97.0,0.0,0.0,0.0,0.205285,5.0,2.0,,Released
114060                                                                                              ,tt0051915,Me and the Colonel,Me and the Colonel,en,1958-10-01,1958.0,109.0,0.0,0.0,0.0,0.764929,7.0,5.0,,Released
2574                                                                                                ,tt0052556,The Lovers,Les amants,fr,1958-09-05,1958.0,90.0,0.0,0.0,0.0,2.461408,6.5,15.0,,Released
114503                                                                                              ,tt0052389,White Wilderness,White Wilderness,en,1958-08-12,1958.0,72.0,0.0,0.0,0.0,0.044624,1.0,1.0,,Released
27261                                                                                               ,tt0052033,Orders to Kill,Orders to Kill,en,1958-07-25,1958.0,112.0,0.0,0.0,0.0,0.91468,5.0,1.0,,Released
166798                                                                                              ,tt0051343,Pathetic Fallacy,অযান্ত্রিক,bn,1958-05-23,1958.0,102.0,0.0,0.0,0.0,0.073521,7.0,2.0,,Released
170277                                                                                              ,tt0052343,Up the Creek,Up the Creek,en,1958-05-13,1958.0,83.0,0.0,0.0,0.0,0.478898,6.0,1.0,,Released
164421                                                                                              ,tt0051065,A Matter of Dignity,Το τελευταίο ψέμα,en,1958-04-30,1958.0,112.0,0.0,0.0,0.0,0.040883,5.0,1.0,,Released
1480                                                                                                ,tt0052311,Touch of Evil,Touch of Evil,en,1958-04-23,1958.0,95.0,829000.0,2247465.0,1418465.0,9.665347,7.6,292.0,,Released
1937                                                                                                ,tt0051429,Bonjour Tristesse,Bonjour Tristesse,en,1958-03-17,1958.0,94.0,0.0,0.0,0.0,2.743088,7.0,23.0,,Released
112672                                                                                              ,tt0051349,Ambush at Cimarron Pass,Ambush at Cimarron Pass,en,1958-03-01,1958.0,73.0,0.0,0.0,0.0,0.275856,5.0,3.0,,Released
261                                                                                                 ,tt0051459,Cat on a Hot Tin Roof,Cat on a Hot Tin Roof,en,1958-02-17,1958.0,108.0,3000000.0,17570324.0,14570324.0,11.794846,7.6,168.0,,Released
1093                                                                                                ,tt0051378,Elevator to the Gallows,Ascenseur pour l'échafaud,fr,1958-01-29,1958.0,88.0,0.0,263404.0,263404.0,5.184701,7.6,85.0,,Released
102078                                                                                              ,tt0050298,The Deep Six,The Deep Six,en,1958-01-15,1958.0,105.0,0.0,0.0,0.0,0.71938,4.5,2.0,,Released
169726                                                                                              ,tt0051692,The Gypsy and the Gentleman,The Gypsy and the Gentleman,en,1958-01-15,1958.0,103.0,0.0,0.0,0.0,0.071845,0.0,0.0,,Released
108267                                                                                              ,tt0051876,The Lone Ranger and the Lost City of Gold,The Lone Ranger and the Lost City of Gold,en,1958-01-01,1958.0,81.0,0.0,0.0,0.0,1.037915,6.3,3.0,,Released
148176                                                                                              ,tt0050534,A Chairy Tale,A Chairy Tale,en,1957-12-31,1957.0,12.0,0.0,0.0,0.0,0.699012,6.5,6.0,,Released
109441                                                                                              ,tt0050327,Don't Go Near the Water,Don't Go Near the Water,en,1957-12-14,1957.0,107.0,0.0,0.0,0.0,0.365957,6.0,2.0,,Released
148432                                                                                              ,tt0050832,Pekka ja Pätkä salapoliiseina,Pekka ja Pätkä salapoliiseina,fi,1957-12-08,1957.0,,0.0,0.0,0.0,0.001655,0.0,0.0,,Released
138308                                                                                              ,tt0050485,The Hard Man,The Hard Man,en,1957-12-01,1957.0,80.0,0.0,0.0,0.0,0.255555,3.3,2.0,,Released
110671                                                                                              ,tt0050771,No Down Payment,No Down Payment,en,1957-10-30,1957.0,105.0,0.0,0.0,0.0,0.311254,7.0,2.0,,Released
26155                                                                                               ,tt0050546,The Invisible Boy,The Invisible Boy,en,1957-10-01,1957.0,90.0,0.0,0.0,0.0,1.226801,5.0,11.0,,Released
133792                                                                                              ,tt0050569,The Joker Is Wild,The Joker Is Wild,en,1957-09-26,1957.0,126.0,0.0,0.0,0.0,1.323445,8.7,3.0,,Released
119687                                                                                              ,tt0051204,Woman in a Dressing Gown,Woman in a Dressing Gown,en,1957-09-12,1957.0,93.0,0.0,0.0,0.0,0.78738,7.5,3.0,,Released
121959                                                                                              ,tt0050299,The Deerslayer,The Deerslayer,en,1957-09-10,1957.0,78.0,0.0,0.0,0.0,0.87572,6.0,1.0,,Released
146904                                                                                              ,tt0050919,"Rio, Zona Norte","Rio, Zona Norte",pt,1957-08-26,1957.0,90.0,0.0,0.0,0.0,0.072383,5.0,1.0,,Released
142254                                                                                              ,tt0050560,Jeanne Eagels,Jeanne Eagels,en,1957-08-02,1957.0,109.0,0.0,0.0,0.0,0.026219,0.0,0.0,,Released
152992                                                                                              ,tt0051182,The Wayward Bus,The Wayward Bus,en,1957-05-27,1957.0,87.0,0.0,0.0,0.0,0.003235,0.0,0.0,,Released
108564                                                                                              ,tt0050928,Saint Joan,Saint Joan,en,1957-05-08,1957.0,110.0,0.0,0.0,0.0,0.814008,6.5,6.0,,Released
119637                                                                                              ,tt0050237,He Who Must Die,Celui qui doit mourir,en,1957-05-03,1957.0,122.0,0.0,0.0,0.0,0.765704,4.5,5.0,,Released
142797                                                                                              ,tt0051175,Height,Vysota,ru,1957-04-27,1957.0,94.0,0.0,0.0,0.0,0.172227,7.3,3.0,,Released
125413                                                                                              ,tt0050383,Fear Strikes Out,Fear Strikes Out,en,1957-03-20,1957.0,100.0,0.0,0.0,0.0,0.647084,7.0,2.0,,Released
26946                                                                                               ,tt0050147,Attack of the Crab Monsters,Attack of the Crab Monsters,en,1957-02-10,1957.0,62.0,70000.0,0.0,-70000.0,5.264676,4.9,16.0,,Released
1920                                                                                                ,tt0050271,Crime of Passion,Crime of Passion,en,1957-01-09,1957.0,83.0,0.0,0.0,0.0,7.227515,6.4,10.0,,Released
109991                                                                                              ,tt0051082,Quiet Flows the Don,Tikhiy Don,ru,1957-01-05,1957.0,340.0,0.0,0.0,0.0,1.233161,6.1,8.0,,Released
135697                                                                                              ,tt0051080,K.O. Miguel,El tigre de Chamberí,es,1957-01-01,1957.0,80.0,0.0,0.0,0.0,0.014984,0.0,0.0,,Released
26776                                                                                               ,tt0050481,The Halliday Brand,The Halliday Brand,en,1957-01-01,1957.0,79.0,0.0,0.0,0.0,0.697442,6.0,2.0,,Released
121354                                                                                              ,tt0049280,The Great Man,The Great Man,en,1956-12-01,1956.0,98.0,0.0,0.0,0.0,0.076706,5.0,1.0,,Released
143946                                                                                              ,tt0134286,I Will Buy You,Anata kaimasu,ja,1956-11-21,1956.0,111.0,0.0,0.0,0.0,0.346396,8.3,3.0,,Released
27344                                                                                               ,tt0048682,Swamp Women,Swamp Women,en,1956-11-16,1956.0,67.0,0.0,0.0,0.0,1.36807,3.8,7.0,,Released
128946                                                                                              ,tt0049444,Lille Fridolf Och Jag,Lille Fridolf Och Jag,sv,1956-10-29,1956.0,,0.0,0.0,0.0,0.113747,6.0,2.0,,Released
117869                                                                                              ,tt0048334,El malvado Carabel,El malvado Carabel,en,1956-10-15,1956.0,81.0,0.0,0.0,0.0,0.002559,0.0,0.0,,Released
107612                                                                                              ,tt0049042,The Rocket from Calabuch,Calabuch,en,1956-09-28,1956.0,93.0,0.0,0.0,0.0,0.235894,8.2,9.0,,Released
26865                                                                                               ,tt0049967,X: The Unknown,X: The Unknown,en,1956-09-21,1956.0,81.0,0.0,0.0,0.0,7.530903,5.8,24.0,,Released
26030                                                                                               ,tt0047892,Bob le Flambeur,Bob le Flambeur,fr,1956-08-24,1956.0,98.0,0.0,0.0,0.0,2.666065,7.5,50.0,,Released
26502                                                                                               ,tt0049743,Seven Men from Now,Seven Men from Now,en,1956-08-04,1956.0,78.0,0.0,0.0,0.0,2.511267,6.8,20.0,,Released
25914                                                                                               ,tt0049201,The Fastest Gun Alive,The Fastest Gun Alive,en,1956-07-12,1956.0,89.0,0.0,0.0,0.0,3.365966,6.3,13.0,,Released
107625                                                                                              ,tt0049639,The Proud Ones,The Proud Ones,en,1956-05-15,1956.0,94.0,0.0,0.0,0.0,0.5407,5.4,5.0,,Released
247                                                                                                 ,tt0049406,The Killing,The Killing,en,1956-05-08,1956.0,85.0,320000.0,0.0,-320000.0,10.223264,7.7,290.0,,Released
126550                                                                                              ,tt0049661,Raw Edge,Raw Edge,en,1956-03-24,1956.0,76.0,0.0,0.0,0.0,0.526828,5.3,3.0,,Released
131504                                                                                              ,tt0049490,Meet Me in Las Vegas,Meet Me in Las Vegas,en,1956-03-09,1956.0,112.0,0.0,0.0,0.0,0.123823,5.0,1.0,,Released
1984                                                                                                ,tt0048918,1984,1984,en,1956-03-06,1956.0,90.0,0.0,0.0,0.0,6.113449,7.0,23.0,,Released
142656                                                                                              ,tt0134749,Fountainhead,泉,ja,1956-02-26,1956.0,129.0,0.0,0.0,0.0,0.145941,5.0,3.0,,Released
151431                                                                                              ,tt0048250,A Kid for Two Farthings,A Kid for Two Farthings,en,1956-01-20,1956.0,96.0,0.0,0.0,0.0,0.701604,6.1,4.0,,Released
118910                                                                                              ,tt0047956,The Court-Martial of Billy Mitchell,The Court-Martial of Billy Mitchell,en,1955-12-31,1955.0,100.0,0.0,0.0,0.0,0.288597,7.4,7.0,,Released
144852                                                                                              ,tt0049143,Dig That Uranium,Dig That Uranium,en,1955-12-25,1955.0,61.0,0.0,0.0,0.0,0.08675,0.0,0.0,,Released
26758                                                                                               ,tt0048339,Man with the Gun,Man with the Gun,en,1955-11-05,1955.0,83.0,0.0,0.0,0.0,1.54471,5.8,11.0,,Released
25893                                                                                               ,tt0048604,The Seven Little Foys,The Seven Little Foys,en,1955-09-30,1955.0,93.0,0.0,0.0,0.0,1.557872,6.3,3.0,,Released
150010                                                                                              ,tt0048639,Soldier Ivan Brovkin,Soldat Ivan Brovkin,en,1955-09-08,1955.0,93.0,0.0,0.0,0.0,1.201447,6.5,2.0,,Released
128606                                                                                              ,tt0048139,The Gun That Won the West,The Gun That Won the West,en,1955-09-01,1955.0,71.0,0.0,0.0,0.0,0.008037,0.0,0.0,,Released
1679                                                                                                ,tt0048127,Godzilla Raids Again,Gojira no Gyakushū,ja,1955-04-24,1955.0,82.0,0.0,0.0,0.0,2.772214,6.0,28.0,,Released
25952                                                                                               ,tt0047947,Conquest of Space,Conquest of Space,en,1955-04-20,1955.0,81.0,0.0,0.0,0.0,3.941502,5.0,8.0,,Released
27212                                                                                               ,tt0047904,A Bullet for Joey,A Bullet for Joey,en,1955-04-15,1955.0,85.0,0.0,0.0,0.0,1.569815,5.2,5.0,,Released
149114                                                                                              ,tt0048602,Seven Angry Men,Seven Angry Men,en,1955-03-27,1955.0,90.0,0.0,0.0,0.0,0.483473,5.0,1.0,,Released
147360                                                                                              ,tt0047217,Marianne of My Youth,Marianne de ma jeunesse,fr,1955-03-18,1955.0,,0.0,0.0,0.0,0.235313,0.0,0.0,,Released
220                                                                                                 ,tt0048028,East of Eden,East of Eden,en,1955-03-09,1955.0,115.0,1.0,5.0,4.0,6.42883,7.5,163.0,,Released
120280                                                                                              ,tt0048481,Pekka ja Pätkä puistotäteinä,Pekka ja Pätkä puistotäteinä,fi,1955-03-04,1955.0,64.0,0.0,0.0,0.0,0.10156,4.0,2.0,,Released
113743                                                                                              ,tt0048239,Jupiter's Darling,Jupiter's Darling,en,1955-02-18,1955.0,95.0,0.0,0.0,0.0,0.852036,0.0,0.0,,Released
139799                                                                                              ,tt0048124,The Glass Slipper,The Glass Slipper,en,1955-01-01,1955.0,93.0,0.0,0.0,0.0,2.443375,6.1,8.0,,Released
173                                                                                                 ,tt0046672,"20,000 Leagues Under the Sea","20,000 Leagues Under the Sea",en,1954-12-23,1954.0,127.0,5000000.0,28200000.0,23200000.0,8.722406,6.9,160.0,,Released
155956                                                                                              ,tt0047026,Joan of Arc at the Stake,Giovanna d'Arco al rogo,it,1954-12-20,1954.0,80.0,0.0,0.0,0.0,0.253016,5.0,2.0,,Released
